OBJECTID,X,Y,Latitude,Longitude,Date,AnimalType,Crash_Seve,County,Crash_Date_Original,Crash_Time_Original,Crash_Time,Primary_St,Distance,Dir,Secondary_,Weather,Fatalities,Injured,Property_D,Injury_Typ,Crash_Type,Total_Vehi,V1_Type,V1_Dir,V1_Driver_,V1_Lane_Nu,V1_Action,V1_Driver1,V1_Drive_1,V1_Vehicle,V1_Most_Ha,V1_All_Eve,V2_Type,V2_Dir,V2_Driver_,V2_Lane_Nu,V2_Action,V2_Driver1,V2_Drive_1,V2_Vehicle,V2_Most_Ha,V2_All_Eve,First_Harm,Nonmotoris,Factors_Ro,Lighting,HWY_Factor,Agency,Accident_R,Pedalcycli,Pedestrian,Motorcycli,CrashDateT,GlobalID
384350,286060.3202,4381479.042,39.56,-119.5,2017-04-21,HORSE,PROPERTY DAMAGE ONLY,STOREY,Fri Apr 21 00:00:00 PDT 2017,Sun Dec 31 02:25:00 PST 1899,2:25:00,SR439,528,S,MILE MARKER 10.,CLEAR,-9999,-9999,PDO,O,NON-COLLISION,1,TOW TRUCK/WRECKER,S,54,2,GOING STRAIGHT,APPARENTLY NORMAL,Null,Null,Null,HORSE,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,DRY,DARK - NO LIGHTING,DRY,NHP,2380162,Null,Null,Null,2017-04-21T09:25:00.000Z,{7758BA6D-716E-4CC2-9111-59449FB92CB8}
392741,286320.7235,4379589.528,39.54,-119.5,2017-04-21,HORSE,PROPERTY DAMAGE ONLY,STOREY,Fri Apr 21 00:00:00 PDT 2017,Sun Dec 31 01:30:00 PST 1899,1:30:00,SR439,0,Null,DENMARK DR,CLEAR,-9999,-9999,PDO,N,NON-COLLISION,1,"SEDAN, 4 DOOR",N,-9999,-9999,GOING STRAIGHT,APPARENTLY NORMAL,Null,Null,Null,HORSE,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,STSO,2386590,Null,Null,Null,2017-04-21T08:30:00.000Z,{73F0A405-A301-46BB-ABC4-9D3E753432F6}
393977,270477.7866,4361355.328,39.37,-119.7,2017-04-28,HORSE,PROPERTY DAMAGE ONLY,STOREY,Fri Apr 28 00:00:00 PDT 2017,Sun Dec 31 21:06:00 PST 1899,21:06:00,CARTWRIGHT RD,600,E,PANAMINT RD,CLEAR,-9999,-9999,PDO,N,NON-COLLISION,1,CARRY-ALL,E,-9999,-9999,GOING STRAIGHT,APPARENTLY NORMAL,Null,OBJECT AVOIDANCE,Null,HORSE,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,STSO,2386592,Null,Null,Null,2017-04-29T04:06:00.000Z,{D0FCF94F-6691-4C3E-B585-675899499FEB}
405716,738461.7493,4477719.241,40.42,-114.2,2017-08-04,HORSE,INJURY CRASH,ELKO,Fri Aug 04 00:00:00 PDT 2017,Sun Dec 31 21:15:00 PST 1899,21:15:00,US93AN,1056,N,MILE MARKER 29,CLEAR,-9999,1,Null,C,NON-COLLISION,1,UTILITY,N,26,1,GOING STRAIGHT,APPARENTLY NORMAL,Null,RAN OFF ROAD: OBJECT AVOIDANCE,Null,HORSE: RAN OFF ROAD RIGHT,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,DRY,DARK - NO LIGHTING,DRY,NHP,2395353,Null,Null,Null,2017-08-05T04:15:00.000Z,{4F4EC386-8EE0-4CDF-877B-5A332BCCE84F}
412415,251830.0838,4376851.136,39.51,-119.9,2017-08-04,DOG/COYOTE,PROPERTY DAMAGE ONLY,WASHOE,Fri Aug 04 00:00:00 PDT 2017,Sun Dec 31 17:30:00 PST 1899,17:30:00,MAYBERRY DR,0,Null,ASPEN GLEN RD,UNKNOWN,-9999,-9999,PDO,N,REAR-END,2,PICKUP,S,-9999,-9999,GOING STRAIGHT,UNKNOWN,Null,UNKNOWN,Null,SLOW/STOPPED VEHICLE,"SEDAN, 4 DOOR",S,Null,Null,STOPPED,Null,Null,UNKNOWN,Null,DOG/COYOTE: SLOW/STOPPED VEHICLE,Null,Null,Null,Null,Null,RPD,2400322,Null,Null,Null,2017-08-05T00:30:00.000Z,{BD3BB0A8-8727-4123-B56B-50265EEEB28E}
405878,723164.1604,4174482.65,37.69,-114.5,2017-08-04,DEER,PROPERTY DAMAGE ONLY,LINCOLN,Fri Aug 04 00:00:00 PDT 2017,Sun Dec 31 20:23:00 PST 1899,20:23:00,US93N,1000,N,MILE MARKER 100,CLOUDY,-9999,-9999,PDO,O,NON-COLLISION,1,VAN,N,49,1,GOING STRAIGHT,APPARENTLY NORMAL,Null,Null,Null,DEER,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,DRY,DARK - NO LIGHTING,DRY,NHP,2395350,Null,Null,Null,2017-08-05T03:23:00.000Z,{2FDE3AEE-19A7-449A-98F9-96E53325D784}
405784,409020.4715,4349574.86,39.29,-118.1,2017-08-04,CATTLE,INJURY CRASH,CHURCHILL,Fri Aug 04 00:00:00 PDT 2017,Sun Dec 31 21:19:00 PST 1899,21:19:00,US50,1584,E,MILE MARKER 66,CLEAR,-9999,1,Null,B,NON-COLLISION,1,VAN,W,24,-9999,GOING STRAIGHT,APPARENTLY NORMAL,Null,OBJECT AVOIDANCE,Null,RAN OFF ROAD RIGHT: RAN OFF ROAD LEFT: EMBANKMENT,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,DRY,DARK - NO LIGHTING,DRY,NHP,2395364,Null,Null,Null,2017-08-05T04:19:00.000Z,{E2502070-3DEB-42A4-9218-82C53020E6C1}
406565,408858.5329,4349583.137,39.29,-118.1,2017-08-04,CATTLE,INJURY CRASH,CHURCHILL,Fri Aug 04 00:00:00 PDT 2017,Sun Dec 31 21:20:00 PST 1899,21:20:00,US50,1056,E,MILE MARKER 66,CLEAR,-9999,1,Null,B,NON-COLLISION,1,VAN,E,38,1,GOING STRAIGHT,APPARENTLY NORMAL,Null,OBJECT AVOIDANCE,Null,CATTLE,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,DRY,DARK - NO LIGHTING,DRY,NHP,2395366,Null,Null,Null,2017-08-05T04:20:00.000Z,{CAAA4A3F-8C82-4084-9E95-E7BEDA7EB871}
406395,705314.4217,4549738.868,41.07,-114.6,2017-08-11,ELK,PROPERTY DAMAGE ONLY,ELKO,Fri Aug 11 00:00:00 PDT 2017,Sun Dec 31 01:12:00 PST 1899,1:12:00,IR80E,528,E,MILE MARKER 96,CLEAR,-9999,-9999,PDO,O,NON-COLLISION,1,PICKUP,E,33,1,GOING STRAIGHT,APPARENTLY NORMAL,Null,EXCEEDED AUTHORIZED SPEED LIMIT: RAN OFF ROAD,Null,ELK: RAN OFF ROAD LEFT,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,DRY,DARK - NO LIGHTING,DRY,NHP,2395743,Null,Null,Null,2017-08-11T08:12:00.000Z,{FE775553-696E-405E-8B96-B6B05C4C67A8}
405936,390764.7538,4478093.081,40.45,-118.3,2017-08-11,DEER,INJURY CRASH,PERSHING,Fri Aug 11 00:00:00 PDT 2017,Sun Dec 31 23:00:00 PST 1899,23:00:00,IR80E,320,E,MILE MARKER 39,CLOUDY,-9999,2,Null,C,UNKNOWN,2,"SEDAN, 4 DOOR",E,52,2,GOING STRAIGHT,APPARENTLY NORMAL,Null,Null,Null,DEER: RAN OFF ROAD LEFT,"SEDAN, 4 DOOR",E,26,2,GOING STRAIGHT,APPARENTLY NORMAL,Null,Null,Null,SLOW/STOPPED VEHICLE: RAN OFF ROAD RIGHT,Null,Null,DRY,DARK - NO LIGHTING,DRY,NHP,2395802,Null,Null,Null,2017-08-12T06:00:00.000Z,{A474F714-3644-4277-81B1-E565CE927987}
411982,253530.762,4555610.76,41.11,-119.9,2017-08-11,CATTLE,PROPERTY DAMAGE ONLY,WASHOE,Fri Aug 11 00:00:00 PDT 2017,Sun Dec 31 22:39:00 PST 1899,22:39:00,CO ROUTE 447,8000,N,DUCK LAKE LOOP,CLEAR,-9999,-9999,PDO,O,NON-COLLISION,1,SEMI,S,68,-9999,GOING STRAIGHT,"FELL ASLEEP, FAINTED, FATIGUED, ETC.",Null,UNKNOWN,Null,CATTLE,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,DRY,DARK - NO LIGHTING,DRY,WASO,2401464,Null,Null,Null,2017-08-12T05:39:00.000Z,{1DB093B9-44E9-4991-ACE2-278609B18C8E}
405485,597835.8872,4594543.994,41.5,-115.8,2017-08-18,DEER,PROPERTY DAMAGE ONLY,ELKO,Fri Aug 18 00:00:00 PDT 2017,Sun Dec 31 19:40:00 PST 1899,19:40:00,SR225,53,S,MILE MARKER 79,CLEAR,-9999,-9999,PDO,O,NON-COLLISION,1,PICKUP,N,54,1,GOING STRAIGHT,APPARENTLY NORMAL,Null,Null,Null,DEER,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,DRY,DARK - NO LIGHTING,DRY,NHP,2396201,Null,Null,Null,2017-08-19T02:40:00.000Z,{214619F6-24A7-4806-BE66-C14CEF07E5D1}
406010,257328.3158,4347003.593,39.24,-119.8,2017-08-18,DEER,INJURY CRASH,WASHOE,Fri Aug 18 00:00:00 PDT 2017,Sun Dec 31 20:25:00 PST 1899,20:25:00,IR580N,1500,S,IR580N TO FRWA47/BELLEVUE RD INT44,CLOUDY,-9999,1,Null,B,NON-COLLISION,1,PICKUP,N,72,2,GOING STRAIGHT,APPARENTLY NORMAL,Null,Null,Null,DEER,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,DRY,DARK - NO LIGHTING,DRY,NHP,2396202,Null,Null,Null,2017-08-19T03:25:00.000Z,{D2453DC3-8DA9-4457-A4EB-099C9610EC5F}
399562,431655.0584,4145755.557,37.46,-117.8,2017-08-18,CATTLE,PROPERTY DAMAGE ONLY,ESMERALDA,Fri Aug 18 00:00:00 PDT 2017,Sun Dec 31 20:51:00 PST 1899,20:51:00,SR266,194,E,MILE MARKER 4,UNKNOWN,-9999,-9999,PDO,O,NON-COLLISION,1,"SEDAN, 4 DOOR",W,-9999,-9999,GOING STRAIGHT,APPARENTLY NORMAL,Null,DRIVING TOO FAST FOR CONDITIONS,Null,CATTLE,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,ESSO,2387997,Null,Null,Null,2017-08-19T03:51:00.000Z,{68794B2C-BCBA-4CF4-8526-3E72F99494EA}
402163,431541.6625,4529604.473,40.91,-117.8,2017-08-25,CATTLE,PROPERTY DAMAGE ONLY,HUMBOLDT,Fri Aug 25 00:00:00 PDT 2017,Sun Dec 31 23:36:00 PST 1899,23:36:00,SR796,2640,E,ROSE CREEK RD,CLEAR,-9999,-9999,PDO,N,NON-COLLISION,1,PICKUP,E,-9999,-9999,GOING STRAIGHT,APPARENTLY NORMAL,Null,UNKNOWN,Null,CATTLE,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,HUSO,2388059,Null,Null,Null,2017-08-26T06:36:00.000Z,{80629DF5-2D41-4E22-B2C7-E4B1BB453668}
409204,581338.6314,4564973.89,41.23,-116,2017-08-25,CATTLE,PROPERTY DAMAGE ONLY,ELKO,Fri Aug 25 00:00:00 PDT 2017,Sun Dec 31 05:30:00 PST 1899,5:30:00,SR226,400,W,MILE MARKER 12,CLEAR,-9999,-9999,PDO,O,NON-COLLISION,1,PICKUP,W,38,1,GOING STRAIGHT,APPARENTLY NORMAL,Null,Null,Null,CATTLE,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,DRY,DAYLIGHT,DRY,NHP,2396539,Null,Null,Null,2017-08-25T12:30:00.000Z,{8949E0FD-4D7E-45E2-A879-9E000058B3E4}
415806,705859.1056,4281491.368,38.66,-114.6,2017-12-01,ELK,PROPERTY DAMAGE ONLY,LINCOLN,Fri Dec 01 00:00:00 PST 2017,Sun Dec 31 23:35:00 PST 1899,23:35:00,US93N,2500,S,MILE MARKER 172,CLOUDY,-9999,-9999,PDO,O,NON-COLLISION,1,"TRACTOR TRUCK, DIESEL",S,56,1,GOING STRAIGHT,APPARENTLY NORMAL,Null,Null,Null,ELK,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,DRY,DARK - NO LIGHTING,DRY,NHP,2416468,Null,Null,Null,2017-12-02T07:35:00.000Z,{D806A6E3-39A1-4DFE-BAD6-5551D7DC02D5}
417270,720729.9883,4170405.624,37.65,-114.5,2017-12-01,DEER,PROPERTY DAMAGE ONLY,LINCOLN,Fri Dec 01 00:00:00 PST 2017,Sun Dec 31 22:13:00 PST 1899,22:13:00,US93N,1000,N,MILE MARKER 97,CLOUDY,-9999,-9999,PDO,O,NON-COLLISION,1,VAN,N,38,1,GOING STRAIGHT,APPARENTLY NORMAL,Null,Null,Null,DEER,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,DRY,DARK - NO LIGHTING,DRY,NHP,2416463,Null,Null,Null,2017-12-02T06:13:00.000Z,{24B197F4-CD80-4F40-BAF4-0498342F8D36}
419741,405278.2961,4275045.022,38.62,-118.1,2017-12-01,CATTLE,PROPERTY DAMAGE ONLY,MINERAL,Fri Dec 01 00:00:00 PST 2017,Sun Dec 31 17:05:00 PST 1899,17:05:00,SR361,0,Null,MILE MARKER 11,UNKNOWN,-9999,-9999,PDO,O,NON-COLLISION,1,CARRY-ALL,S,48,1,GOING STRAIGHT,UNKNOWN,Null,UNKNOWN,Null,CATTLE,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,DRY,DUSK,DRY,NHP,2416477,Null,Null,Null,2017-12-02T01:05:00.000Z,{1BD3B599-58FB-49AB-BAA6-FA35254AA7C9}
417025,587527.7562,4019840.538,36.32,-116,2017-12-01,BURRO,PROPERTY DAMAGE ONLY,NYE,Fri Dec 01 00:00:00 PST 2017,Sun Dec 31 18:30:00 PST 1899,18:30:00,SR160N,1500,S,CARROL ST,CLEAR,-9999,-9999,PDO,O,NON-COLLISION,1,"SEDAN, 4 DOOR",S,60,1,GOING STRAIGHT,APPARENTLY NORMAL,Null,Null,Null,BURRO,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,DRY,DARK - NO LIGHTING,DRY,NHP,2416459,Null,Null,Null,2017-12-02T02:30:00.000Z,{9F360FF3-9EFC-4F28-BC52-AAD0DCB40F69}
416141,588893.2201,4018309.109,36.31,-116,2017-12-01,BURRO,PROPERTY DAMAGE ONLY,NYE,Fri Dec 01 00:00:00 PST 2017,Sun Dec 31 17:10:00 PST 1899,17:10:00,SR160N,528,N,REDELSPERGER RD,CLEAR,-9999,-9999,PDO,O,NON-COLLISION,1,PICKUP,N,52,1,GOING STRAIGHT,APPARENTLY NORMAL,Null,Null,Null,BURRO,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,DRY,DARK - NO LIGHTING,DRY,NHP,2416435,Null,Null,Null,2017-12-02T01:10:00.000Z,{A78F3192-1333-481C-A028-7132D84B474D}
417532,640714.6203,3992619.235,36.07,-115.4,2017-12-08,BURRO,PROPERTY DAMAGE ONLY,CLARK,Fri Dec 08 00:00:00 PST 2017,Sun Dec 31 21:29:00 PST 1899,21:29:00,SR159,1056,W,MILE MARKER 5,CLEAR,-9999,-9999,PDO,O,NON-COLLISION,1,VAN,W,40,1,GOING STRAIGHT,APPARENTLY NORMAL,Null,Null,Null,BURRO,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,DRY,DARK - NO LIGHTING,DRY,NHP,2416920,Null,Null,Null,2017-12-09T05:29:00.000Z,{2D6FF015-10B6-44C7-AA13-0EB70539C573}
423377,310486.7177,4315607.37,38.97,-119.2,2017-12-15,DEER,PROPERTY DAMAGE ONLY,LYON,Fri Dec 15 00:00:00 PST 2017,Sun Dec 31 21:48:00 PST 1899,21:48:00,SR339,1200,S,MILE MARKER 10,CLEAR,-9999,-9999,PDO,O,NON-COLLISION,1,UTILITY,S,69,1,GOING STRAIGHT,APPARENTLY NORMAL,Null,UNKNOWN,Null,DEER,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,DRY,DARK - NO LIGHTING,DRY,NHP,2417358,Null,Null,Null,2017-12-16T05:48:00.000Z,{2415441B-C628-4E05-9A26-F6945626DCFC}
417175,272280.6356,4347071.197,39.24,-119.6,2017-12-22,HORSE,PROPERTY DAMAGE ONLY,LYON,Fri Dec 22 00:00:00 PST 2017,Sun Dec 31 15:09:00 PST 1899,15:09:00,SR341,1200,S,MILE MARKER 2,CLOUDY,-9999,-9999,PDO,O,NON-COLLISION,1,PICKUP,S,83,1,GOING STRAIGHT,APPARENTLY NORMAL,Null,Null,Null,HORSE,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,DRY,DAYLIGHT,DRY,NHP,2417826,Null,Null,Null,2017-12-22T23:09:00.000Z,{6C31595F-3596-4B1C-8C49-5768B88EF45E}
423308,272317.3816,4357944.954,39.34,-119.6,2017-12-22,HORSE,PROPERTY DAMAGE ONLY,STOREY,Fri Dec 22 00:00:00 PST 2017,Sun Dec 31 17:18:00 PST 1899,17:18:00,SR341,15840,S,TOLL RD,CLEAR,-9999,-9999,PDO,O,NON-COLLISION,1,"SEDAN, 4 DOOR",S,26,1,GOING STRAIGHT,APPARENTLY NORMAL,Null,OBJECT AVOIDANCE,Null,HORSE,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,DRY,DARK - NO LIGHTING,DRY,STSO,2423680,Null,Null,Null,2017-12-23T01:18:00.000Z,{3CB36014-7E31-4556-9C79-485A48E848DA}
413936,490631.0449,4414886.373,39.88,-117.1,2017-12-29,DEER,PROPERTY DAMAGE ONLY,LANDER,Fri Dec 29 00:00:00 PST 2017,Sun Dec 31 08:35:00 PST 1899,8:35:00,SR305,3168,N,MILE MARKER 59,CLEAR,-9999,-9999,PDO,O,NON-COLLISION,1,STATION WAGON,S,-9999,-9999,GOING STRAIGHT,APPARENTLY NORMAL,Null,Null,Null,DEER,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,LASO,2405376,Null,Null,Null,2017-12-29T16:35:00.000Z,{09B6C022-E3F8-4F74-8C62-9BC0C7F1A5C9}
417862,269832.9339,4303699.425,38.85,-119.7,2017-12-29,DEER,PROPERTY DAMAGE ONLY,DOUGLAS,Fri Dec 29 00:00:00 PST 2017,Sun Dec 31 17:00:00 PST 1899,17:00:00,US395N,50,S,MILE MARKER 13,CLEAR,-9999,-9999,PDO,O,NON-COLLISION,1,PICKUP,N,53,1,GOING STRAIGHT,APPARENTLY NORMAL,Null,Null,Null,DEER,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,DRY,DARK - NO LIGHTING,DRY,NHP,2418211,Null,Null,Null,2017-12-30T01:00:00.000Z,{8F741AD3-586D-4D05-8C55-DFB9E09F3432}
423814,647549.3965,4525133.607,40.86,-115.2,2017-12-29,DEER,PROPERTY DAMAGE ONLY,ELKO,Fri Dec 29 00:00:00 PST 2017,Sun Dec 31 20:13:00 PST 1899,20:13:00,SR229,0,Null,MILE MARKER 16,CLOUDY,-9999,-9999,PDO,O,NON-COLLISION,1,"SEDAN, 4 DOOR",N,56,1,GOING STRAIGHT,APPARENTLY NORMAL,Null,UNKNOWN,Null,DEER,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,DRY,DARK - NO LIGHTING,DRY,NHP,2418235,Null,Null,Null,2017-12-30T04:13:00.000Z,{12ACF60A-D792-4EF5-8739-16F16D3E6D95}
415450,363977.7195,4359424.581,39.37,-118.6,2017-12-29,CATTLE,PROPERTY DAMAGE ONLY,CHURCHILL,Fri Dec 29 00:00:00 PST 2017,Sun Dec 31 17:18:00 PST 1899,17:18:00,US50E,1000,E,MILE MARKER 35,CLOUDY,-9999,-9999,PDO,O,NON-COLLISION,1,"TRACTOR TRUCK, DIESEL",E,43,1,GOING STRAIGHT,APPARENTLY NORMAL,Null,UNKNOWN,Null,CATTLE,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,DRY,DARK - NO LIGHTING,DRY,NHP,2418214,Null,Null,Null,2017-12-30T01:18:00.000Z,{32DDAA81-D007-4379-8149-9A411AF2D601}
417245,652195.8417,4153703.611,37.52,-115.3,2017-12-29,CATTLE,PROPERTY DAMAGE ONLY,LINCOLN,Fri Dec 29 00:00:00 PST 2017,Sun Dec 31 18:00:00 PST 1899,18:00:00,SR375,850,E,MILE MARKER 46,CLEAR,-9999,-9999,PDO,O,NON-COLLISION,1,"SEDAN, 4 DOOR",E,42,1,GOING STRAIGHT,APPARENTLY NORMAL,Null,Null,Null,CATTLE,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,DRY,DARK - NO LIGHTING,DRY,NHP,2418226,Null,Null,Null,2017-12-30T02:00:00.000Z,{AFF66FA1-DC0F-4F2F-8CAC-E2BF161C5414}
417307,651695.9378,4153438.942,37.52,-115.3,2017-12-29,CATTLE,INJURY CRASH,LINCOLN,Fri Dec 29 00:00:00 PST 2017,Sun Dec 31 18:02:00 PST 1899,18:02:00,SR375,1000,W,MILE MARKER 46,CLOUDY,-9999,1,Null,C,NON-COLLISION,1,SEDAN,E,64,1,GOING STRAIGHT,APPARENTLY NORMAL,Null,Null,Null,CATTLE,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,DRY,DARK - NO LIGHTING,DRY,NHP,2418225,Null,Null,Null,2017-12-30T02:02:00.000Z,{B7D98490-94B1-4056-B094-861F1FD8140B}
415954,651695.9378,4153438.942,37.52,-115.3,2017-12-29,CATTLE,INJURY CRASH,LINCOLN,Fri Dec 29 00:00:00 PST 2017,Sun Dec 31 18:02:00 PST 1899,18:02:00,SR375,1000,W,MILE MARKER 46,CLOUDY,-9999,1,Null,C,NON-COLLISION,1,SEDAN,E,39,1,GOING STRAIGHT,APPARENTLY NORMAL,Null,Null,Null,CATTLE,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,DRY,DARK - NO LIGHTING,DRY,NHP,2418220,Null,Null,Null,2017-12-30T02:02:00.000Z,{CDC11A4E-1A8F-4301-A2F5-4063044604B4}
421346,363977.7195,4359424.581,39.37,-118.6,2017-12-29,CATTLE,PROPERTY DAMAGE ONLY,CHURCHILL,Fri Dec 29 00:00:00 PST 2017,Sun Dec 31 17:18:00 PST 1899,17:18:00,US50E,1000,E,MILE MARKER 35,CLOUDY,-9999,-9999,PDO,O,NON-COLLISION,1,PICKUP,W,44,1,GOING STRAIGHT,APPARENTLY NORMAL,Null,OBJECT AVOIDANCE,Null,CATTLE,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,DRY,DARK - NO LIGHTING,DRY,NHP,2418221,Null,Null,Null,2017-12-30T01:18:00.000Z,{CBC922CE-9ADB-4259-B991-CA5945FD30B6}
423733,363977.7195,4359424.581,39.37,-118.6,2017-12-29,CATTLE,INJURY CRASH,CHURCHILL,Fri Dec 29 00:00:00 PST 2017,Sun Dec 31 17:18:00 PST 1899,17:18:00,US50E,1000,E,MILE MARKER 35,CLOUDY,-9999,2,Null,C,REAR-END,2,UTILITY,W,25,1,GOING STRAIGHT,APPARENTLY NORMAL,Null,FOLLOWED TOO CLOSELY,Null,SLOW/STOPPED VEHICLE: RAN OFF ROAD RIGHT: OVERTURN/ROLLOVER,PICKUP,W,44,1,STOPPED,APPARENTLY NORMAL,Null,Null,Null,Null,Null,Null,DRY,DARK - NO LIGHTING,DRY,NHP,2418222,Null,Null,Null,2017-12-30T01:18:00.000Z,{FA86ABF4-0FD6-4402-870E-571811010B6D}
376685,262671.6535,4381165.05,39.55,-119.8,2017-02-03,DOG/COYOTE,PROPERTY DAMAGE ONLY,WASHOE,Fri Feb 03 00:00:00 PST 2017,Sun Dec 31 18:00:00 PST 1899,18:00:00,ROCK BLVD,0,Null,GREENBRAE DR,"BLOWING SAND, SOIL, DIRT, SNOW",-9999,-9999,PDO,O,NON-COLLISION,1,"SEDAN, 4 DOOR",W,47,1,GOING STRAIGHT,APPARENTLY NORMAL,Null,OBJECT AVOIDANCE,Null,DOG/COYOTE,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,DRY,DARK - UNKNOWN LIGHTING,DRY,SPPD,2368757,Null,Null,Null,2017-02-04T02:00:00.000Z,{866A1C2E-C52B-4948-8C0F-1F549AE2BE2B}
371562,329900.6517,4377621.604,39.53,-119,2017-02-03,CATTLE,PROPERTY DAMAGE ONLY,CHURCHILL,Fri Feb 03 00:00:00 PST 2017,Sun Dec 31 00:42:00 PST 1899,0:42:00,US50A,1584,W,MILE MARKER 7,CLEAR,-9999,-9999,PDO,O,NON-COLLISION,1,"TRACTOR TRUCK, DIESEL",W,51,2,GOING STRAIGHT,APPARENTLY NORMAL,Null,UNKNOWN,Null,CATTLE,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,DRY,DARK - NO LIGHTING,DRY,NHP,2359647,Null,Null,Null,2017-02-03T08:42:00.000Z,{9EC5485B-C06C-4831-ADFD-6F98999CAB24}
375850,671295.6304,4538954.702,40.98,-115,2017-02-24,OTHER ANIMAL,PROPERTY DAMAGE ONLY,ELKO,Fri Feb 24 00:00:00 PST 2017,Sun Dec 31 14:00:00 PST 1899,14:00:00,US93N,528,S,MILE MARKER 66,CLEAR,-9999,-9999,PDO,O,NON-COLLISION,1,PICKUP,S,74,1,GOING STRAIGHT,APPARENTLY NORMAL,Null,Null,Null,OTHER ANIMAL,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,DRY,DAYLIGHT,DRY,NHP,2366218,Null,Null,Null,2017-02-24T22:00:00.000Z,{DBEC3971-8BA1-4771-9C31-BF414E4A3E37}
374136,668007.2739,4331530.625,39.12,-115.1,2017-01-06,ELK,PROPERTY DAMAGE ONLY,WHITE PINE,Fri Jan 06 00:00:00 PST 2017,Sun Dec 31 21:10:00 PST 1899,21:10:00,US6,500,W,MILE MARKER 23,CLEAR,-9999,-9999,PDO,O,NON-COLLISION,1,PICKUP,W,59,1,GOING STRAIGHT,APPARENTLY NORMAL,Null,OBJECT AVOIDANCE,Null,ELK,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,DRY,DARK - NO LIGHTING,DRY,NHP,2358047,Null,Null,Null,2017-01-07T05:10:00.000Z,{1F09A8A8-4568-4BFD-9645-88C73FC49FD8}
